Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Signature Dry Fruit - Apple,Fresho Signature,Dehydrated,Rs 65,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Snacks - Roasted Sweet Crunch Quinoa,GoodDiet,90 g,Rs 89,"['Its where quinoa,\xa0peanuts, bajra, sugar, cinnamon, and spices come together to create a\xa0sweet\xa0and crunchy snack. Get all the goodness of quinoa and the unique taste of cinnamon and peanuts. Sit back and snack up a sweet, crunchy & healthy snack.']"
Snacks - Roasted Sweet Crunch Flaxseed,GoodDiet,90 g,Rs 89,"['For ages, flaxseeds have always been recognized for their health-protective properties. Now they will also be known for their\xa0sweet\xa0taste. This very snack adds a sweet crunchy taste to the healthy flaxseeds. Just one tablespoon provides a good amount of\xa0protein, fiber, and omega-3\xa0fatty acids. Now imagine a whole pack of flaxseeds! Further, we have added peanuts to the snack which is a good source of protein. This\xa0roasted sweet crunch\xa0is all set to make it to your plate. Get ready!  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
 Greek Yogurt - Wild,Epigamia ,Raspberry,Rs 45,['Low Fat and High protein delicious and thick Greek Yogurt.']
 Greek Yogurt - Vanilla Bean,Epigamia ,90 g,Rs 45,"['Epigama in Ancient Greek meant a way to Formalize the relationship between different nations, Thus with this cup of Greek Yogurt we applaud the marriage of a healthy lifestyle with delicious taste using only natural ingredients, No Prevervatives or artificial Flavours.']"
Snacks - Roasted Chana Jor Lime,GoodDiet,150 g,Rs 79,['Bb GoodDiet Chana Jor Lime is made of Bengal gram (Chana) which is a protein-rich supplement. Regular consumption of Bengal gram helps in lowering the cholesterol level in the bloodstream. Chana dal is also good for diabetic patients as it has a low glycaemic index. Get served with good health with Bb GoodDiet chana jor lime.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier & healthier you.']
Nacho Crisps - Cheese & Herbs,Cornitos,60 g Pouch,Rs 33.25,"['Cornitos Nacho Crisps Cheese and Herbs is the unique combination of cheddar cheese and cool Italian herbs, you will fall in love for sure. It is 100% corn snack and contains up to 40% less oil than regular potato chips. It has zero cholesterol and trans fat making it a healthier snack for you which you can munch any time of the day you like.']"
Ragi Sticks - Tangy Mint,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried \r\r\nbite from bb GoodDiet. A nutritious combination \r\r\nof ragi, jowar and corn when mixed with a mint \r\r\nand masala flavour turns your snacking into a \r\r\ntasty and crunchy delight.']"
Garden  Vinegar - Apple Cider,American Garden ,473 ml Bottle,Rs 165,['American Garden Cider Apple Vinegar is a household name in the cooking domain. Vinegar literally means sour wine; the apple cider vinegar is made from fermenting sugar from apples which in turn converts into acetic acid. A popular choice in salad dressing the concoction of cider vinegar with several herbs could create a wonderful taste to the salad.']
Chef Pasta - Spaghetti,Happy Chef,500 g,Rs 95,['Pastas are an integral part of the Italian Cuisine. Our Pastas are processed in a high-class facility and are hygienically extruded and processed. It undergoes a process of slow drying so that the pastas are dry and have a great texture. Enjoy our assorted shaped pasta with various sauces to prepare different recipes.']
Multi Grain Puffs - Butter Makhana,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried \r\r\nbite from bb GoodDiet. This pack contains a \r\r\npower packed combination of oats, chickpeas \r\r\nand makhana infused with the flavour of butter. \r\r\nTurn your snacking into a tasty and crunchy \r\r\ndelight.']"
Mini Puffs - Cheese N Herbs,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried \r\r\nbite from bb GoodDiet. Relish the rich creamy \r\r\ntaste of cheese along with the goodness of \r\r\nquinoa and herbs and turn your snacking into a \r\r\ntasty and crunchy delight.']"
Snacks - Roasted Chana Jor Lime,GoodDiet,150 g,Rs 79,['Bb GoodDiet Chana Jor Lime is made of Bengal gram (Chana) which is a protein-rich supplement. Regular consumption of Bengal gram helps in lowering the cholesterol level in the bloodstream. Chana dal is also good for diabetic patients as it has a low glycaemic index. Get served with good health with Bb GoodDiet chana jor lime.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier & healthier you.']
Nacho Crisps - Cheese & Herbs,Cornitos,60 g Pouch,Rs 33.25,"['Cornitos Nacho Crisps Cheese and Herbs is the unique combination of cheddar cheese and cool Italian herbs, you will fall in love for sure. It is 100% corn snack and contains up to 40% less oil than regular potato chips. It has zero cholesterol and trans fat making it a healthier snack for you which you can munch any time of the day you like.']"
Ragi Sticks - Tangy Mint,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried \r\r\nbite from bb GoodDiet. A nutritious combination \r\r\nof ragi, jowar and corn when mixed with a mint \r\r\nand masala flavour turns your snacking into a \r\r\ntasty and crunchy delight.']"
Garden  Vinegar - Apple Cider,American Garden ,473 ml Bottle,Rs 165,['American Garden Cider Apple Vinegar is a household name in the cooking domain. Vinegar literally means sour wine; the apple cider vinegar is made from fermenting sugar from apples which in turn converts into acetic acid. A popular choice in salad dressing the concoction of cider vinegar with several herbs could create a wonderful taste to the salad.']
Quinoa Puffs - Onion Masala,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried bite from bb GoodDiet. Here, quinoa, jowar and rice come together along with a hot and spicy flavour of onion masala to turn your snacking into a tasty and crunchy delight.']"
Chef Pasta - Spaghetti,Happy Chef,500 g,Rs 95,['Pastas are an integral part of the Italian Cuisine. Our Pastas are processed in a high-class facility and are hygienically extruded and processed. It undergoes a process of slow drying so that the pastas are dry and have a great texture. Enjoy our assorted shaped pasta with various sauces to prepare different recipes.']
Multigrain Chips - Sour Cream & Onion,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried \r\r\nbite from bb GoodDiet. Give in to the goodness of \r\r\njowar, corn and rice that comes along with a hot \r\r\nand sour cream and onion flavour. Just to turn \r\r\nyour snacking into a tasty and crunchy delight.']"
Multi Grain Puffs - Butter Makhana,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried \r\r\nbite from bb GoodDiet. This pack contains a \r\r\npower packed combination of oats, chickpeas \r\r\nand makhana infused with the flavour of butter. \r\r\nTurn your snacking into a tasty and crunchy \r\r\ndelight.']"
Multi Grain Balls - Chilly Chataka,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried \r\r\nbite from bb GoodDiet. This pack contains a \r\r\nunique multigrain mix of corn, jowar and rice with \r\r\na spicy masala flavour. Turn your snacking into a \r\r\ntasty and crunchy delight.']"
Snacks - Roasted High Protein Mixture,GoodDiet,150 g,Rs 79,"['Bb GoodDiet High Protein Mixture- the name says it all. This mixture is a combination of grams, lentils, soya nuts and roasted chole. Apart from being a tasty snack, it serves the health purpose too. Filled with proteins, antioxidants, and fiber, this snack serves enough to keep you up and going. Have your dose of 100% oil-free, guilt free diet.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Multigrain Puffs - Tangy Tomato,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried \r\r\nbite from bb GoodDiet. The goodness of oats and \r\r\nchickpeas combined with a spicy tangy tomato \r\r\nmasala flavour turns your snacking into a tasty \r\r\nand crunchy delight.']"
bar Multigrain Energy Bar - Chocolate Chunk Nut,Yoga bar,38 g,Rs 36,"[""Yogabar's Energy Bars contain a nutrient dense primary ingredient that is generally whole grains, nuts or seeds. The bar contains 25 - 30% Whole grains & complex carbs, derived from Brown rice, Oats, Buckwheat, etc. 10 - 15% Nuts, that is generally Almonds, Cashews or Peanuts, as they provide all round more protein and fiber. Lastly, it contains 10 - 15% Seeds, which are generally Flax, Chia, Sunflower, etc. \r\r\nThe bars contain no corn syrup, artificial sweeteners or hydrogenated oils. It also contains no artificial preservatives, as Yoga Bar chooses to focus on the long term health of their consumers, rather than a product that can last years on the shelf.""]"
Nutrition Bar - Fig,GoodDiet,Flax & Pumpkin Seeds,Rs 40,"['Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.\xa0Each 40 gm of our nutrition bar provides you with 6 g Protein, 101 mg calcium, 87 mg magnesium, 8 mcg Vitamin K making this a super snack for your entire family. I']"
Signature Dry Fruit - Mix,Fresho Signature,Dehydrated,Rs 149,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Signature Just Berries - Dehydrated,Fresho Signature,50 g,Rs 99,"['Fresho! Dehydrated candied fruits are ripened fruit slices that have been dried, leaving behind a dense punch of fruit that is rich in energy. Our range of candied fruits are rich in natural flavour and colour, making it a healthy snack to munch on. They are also a delightful addition to cakes & cookies and can be used as a garnish for desserts.']"
Multigrain Bread Chips - Chilli orange,GoodDiet,30 g,Rs 15,"['Sit back and enjoy a completely baked, non-fried bite from bb GoodDiet. Enjoy the nutrition rich quinoa, corn and rice along with a unique sweet and spicy chilli orange flavour and turn your snacking into a tasty and crunchy delight.']"
Chef Conserve - Strawberry,Happy Chef,330 g,Rs 119,['Happy Chef Strawberry Conserve uses only whole strawberries from Mahabaleshwar in a three days long process based on traditional English recipes which results in the flavorful and chunky conserve. This is an authentic flavored superior product packed with the goodness of fruit. Spread this all-natural whole strawberry conserve on bread for a yummy and fruity breakfast treat.']
Signature Dry Fruit - Fruit & Nut,Fresho Signature,Dehydrated,Rs 189,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Snacks - Roasted Peanuts Cheese n Onion,GoodDiet,150 g,Rs 99,"['Adding cheese to food makes you feel guilty? The goodness of\xa0peanuts\xa0will take the guilt away forever. The combination of fiber, fat and\xa0protein\xa0content in\xa0peanuts\xa0makes them a high satiety food. These are good sources of energy and help in increasing the metabolic rate and contribute to weight loss. Now, you need not compromise on taste when you want healthy food. Find the perfect balanced diet in Bb\xa0GoodDiet.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Snacks - Roasted Peanuts Cheese n Onion,GoodDiet,150 g,Rs 99,"['Adding cheese to food makes you feel guilty? The goodness of\xa0peanuts\xa0will take the guilt away forever. The combination of fiber, fat and\xa0protein\xa0content in\xa0peanuts\xa0makes them a high satiety food. These are good sources of energy and help in increasing the metabolic rate and contribute to weight loss. Now, you need not compromise on taste when you want healthy food. Find the perfect balanced diet in Bb\xa0GoodDiet.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Chia Seeds - Black,GoodDiet,150 g,Rs 149,"['Chia seeds are nutrient-packed, light, low on calories, and delicious. These seeds are soaked and then used as an ingredient for all your snacks- from sandwiches to salads and can be made into desserts themselves. Make a casual snack or a gourmet treat with Bb GoodDiets Black Chia Seeds. they are an instant shortcut to turning any meal into a fibrous, protein-filled healthy boost.']"
Nutrition Bar - Almonds & Raisins,GoodDiet,40 g,Rs 40,"['Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.\xa0Each 40 gm of our nutrition bar provides you with 5g protein, 33mg calcium, 65 mg magnesium, 2mg Vitamin E, making this a super snack for your entire family. It also contains California premium almonds - 12% and black raisins - 15%.']"
bar Multigrain Variety Energy Bar - Chocolate,Yoga bar,Vanilla Almonds,Rs 360,"[""Yogabar's Energy Bars contain a nutrient dense primary ingredient that is generally whole grains, nuts or seeds. The bar contains 25 - 30% Whole grains & complex carbs, derived from Brown rice, Oats, Buckwheat, etc. 10 - 15% Nuts, that is generally Almonds, Cashews or Peanuts, as they provide all round more protein and fiber. Lastly, it contains 10 - 15% Seeds, which are generally Flax, Chia, Sunflower, etc. \r\r\nThe bars contain no corn syrup, artificial sweeteners or hydrogenated oils. It also contains no artificial preservatives, as Yoga Bar chooses to focus on the long term health of their consumers, rather than a product that can last years on the shelf.""]"
Signature Seeds Mix - Dehydrated,Fresho Signature,50 g,Rs 49,['Dehydrated seeds mix are a mixture of different seeds that are carefully dried. These are rich in nutrients and are a healthy snack option. Can be used in baking and other recipes.']
Nutrition Bar - Cocoa Coconut & Almonds,GoodDiet,40 g,Rs 40,"['Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.\xa0Each 40 gm of our nutrition bar provides you with 5g protein, 28 mg calcium, 143 mg potassium, 14 mcg vitamin E, making this a super snack for your entire family.']"
Prunes - Pitted,REGENCY,Dried Plum,Rs 150,['Regency Pitted Prunes are highly valued for their quality and flavour. They are ready-to-eat from the pack as a wholesome snack or can be used as an ingredient for cooked and baked dishes. It can also be included as part of a healthy breakfast when added to oatmeat. They are brought to you from a region unparalled for its natural conditions.']
bar Multigrain Energy Bar - Nuts n Seed,Yoga bar,38 g,Rs 36,"[""Yogabar's Energy Bars contain a nutrient dense primary ingredient that is generally whole grains, nuts or seeds. The bar contains 25 - 30% Whole grains & complex carbs, derived from Brown rice, Oats, Buckwheat, etc. 10 - 15% Nuts, that is generally Almonds, Cashews or Peanuts, as they provide all round more protein and fiber. Lastly, it contains 10 - 15% Seeds, which are generally Flax, Chia, Sunflower, etc. \r\r\nThe bars contain no corn syrup, artificial sweeteners or hydrogenated oils. It also contains no artificial preservatives, as Yoga Bar chooses to focus on the long term health of their consumers, rather than a product that can last years on the shelf.""]"
Cranberry - Slices,REGENCY,Dried,Rs 129.80,"['Regency Dried Cranberries are plump and appetizing, laced with the piquant sweetness of sugar. It is a delicious ready-to-eat snack and can be used as an ingredient in breakfast cereals, cookies, muffins, breads, yoghurt, salads, sauces and trail mixes.']"
100% Natural Kashmiri - Deluxe Walnuts Kernels,Happilo,200 g,Rs 340,"['Walnuts are deliciously healthy & great for snacking, baking or cooking. These no shell raw walnut halves are mainly grown in California and Northern India. Eating raw walnuts is one of the easiest things to do, to improve your health.']"
Signature Fruits,Fresho Signature,Nuts & Berries - Dehydrated,Rs 99,"['It is a healthy snack option densely packed with nutrient rich berries, nuts and fruits.Fine quality ingredients are hygienically dehydrated to add to the rich flavour of the product. They are also a delightful addition to cakes & cookies and can be used as a garnish for desserts.']"
Crackers - Roasted Onion Crackers,GoodDiet,Gluten Free,Rs 159,"['Good Diet Crackers are gluten-free and they come in a variety of flavours. These deliciously crunchy and high-quality crackers are naturally sweetened and contain no dairy or added preservatives. You can relish them the way they are, paired with tea/coffee or you could add toppings and pair it with dips of your choice. They are a good source of protein and fibre. It also contains no cholesterol and trans fat.']"
Snacks - Roasted Diet Chivda Mixture,GoodDiet,125 g,Rs 79,"['Bb GoodDiet\xa0Diet Chivda Mixture is\xa0made mainly of rice flakes, peanuts, and Bengal gram. It is a healthy meal in itself. Rice flakes popularly known as Poha is lactose-free, heart healthy and fat-free. Added to it, the peanuts and the Bengal gram make it a protein-rich diet. Its also a rich source of iron, vitamin B, carbohydrates, and proteins. What more can you ask for in a good diet?  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Assorted Gift Box - Pure Belgian Chocolate Truffles,Lindberg,120 g 12 pcs,Rs 319,"['Lindberg brings to you the best of all worlds with our Pure Belgian Chocolate Truffles Assorted Box. Handpicked 12 of our most exotic varieties- roasted almond, hazelnut, fruit & nut, blueberry, coffee, pure milk, cranberry, salted caramel, white chocolate & chilli hearts, Orange filled Mil chocolate, 60% pure dark chocolate and the most intense- 70% pure dark chocolate. These scrumptious morsels of luxury are perfect for gifting and celebrating, as party knick-knacks or simply treating yourself to some sweet indulgence!']"
 Greek Yogurt Smoothie - Strawberry,Epigamia ,200 ml Bottle,Rs 70,"['Epigamia Smoothies is just Like the lassi, with the added fuel of high protein and with real fruits for stimulating taste. This preservative-free smoothie is an ideal snack that will tame your hunger in no time.So say no to the all the junk and enjoy a healthy and tasty treat with Epigamia Smoothies. Tame your sweet craving with this tasty smoothie.']"
Assorted Gift Box - Pure Belgian Chocolate Truffles,Lindberg,270 g,Rs 649,"['Celebrate life, king size with Lindbergs 25 pc pure Belgian truffles box. A luxurious collection of each of its most loved flavours all in one pack! Indulge in the creamy and rich flavour of 60% pure cocoa chocolates, guilt-free. All Lindberg chocolates are GMO-free to provide you with an exquisite chocolate experience.']"
 Greek Yogurt Smoothie - Mulberry,Epigamia ,200 ml Bottle,Rs 70,"['Epigamia Smoothies is just Like the lassi, with the added fuel of high protein and with real fruits for stimulating taste. This preservative-free smoothie is an ideal snack that will tame your hunger in no time.So say no to the all the junk and enjoy a healthy and tasty treat with Epigamia Smoothies. Tame your sweet craving with this tasty smoothie.']"
Snacks - Roasted Peanuts Wasabi,GoodDiet,150 g,Rs 99,"['Filled with the goodness of\xa0peanuts\xa0and fuelled with the mild spice of wasabi, this snack is a perfect balance of health & taste in one platter.\xa0Peanuts\xa0bring along the goodness of\xa0proteins, monounsaturated fats, vitamins, minerals, and antioxidants which offer several benefits for skin, hair, and health. Get ready for the\xa0mildly\xa0roasted peanuts that turn soft and tasty in your mouth.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Snacks - Roasted Jowar Flakes Mixture,GoodDiet,100 g,Rs 69,"['This roasted snack is made from sorghum flakes, grams, melon seeds and lentils. With Jowar as the main ingredient, it has a host of health benefits. It helps you with weight loss as well as strengthening muscles at once. Added to it is a blend of tomato and mint seasoning. Healthy flakes will have a tasty take. Health is on your munching platter.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Nutrition Bar - Chocolate & Peanut,GoodDiet,40 g,Rs 40,"['Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.\xa0Each 40 gm of our nutrition bar provides you with 4g protein, 35 mg calcium, 148 mg potassium, 148 mcg Vitamin A, making this a super snack for your entire family.']"
Organic Apple Cider Vinegar With Mother,GoodDiet,500 ml,Rs 465,"['GoodDiet Organic Apple Cider Vinegar is brewed from delicious Himalayan Apples & contains a strand of ""Mother"" as proof of unfiltered vinegar. Apple cider vinegar is the most popular type of vinegar which has been used in culinary and medicinal purposes for ages. It has antibacterial and antifungal properties. It also helps to lower the blood sugar and supports weight loss.']"
Signature Dry Fruit - Plum,Fresho Signature,Dehydrated,Rs 49,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
 Snack Pack - Mango With Chunky Granola,Epigamia ,112 g Cup,Rs 80,"['Epigama in Ancient Greek meant a way to Formalize the relationship between different nations, Thus with this cup of Greek Yogurt we applaud the marriage of a healthy lifestyle with delicious taste using only natural ingredients, No Prevervatives or artificial Flavours, Do not waste a Second.']"
Nutrition Bar - Pumpkin Seeds & Cranberries,GoodDiet,40 g,Rs 40,"['Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.\xa0Each 40 gm of our nutrition bar provides you with 5g protein, 23 mg calcium, 85 mg magnesium, and 14 mcg Vitamin A, making this a super snack for your entire family.']"
 Snack Pack - Strawberry With chunky Granola,Epigamia ,112 g Cup,Rs 80,"['Epigama in Ancient Greek meant a way to Formalize the relationship between different nations, Thus with this cup of Greek Yogurt we applaud the marriage of a healthy lifestyle with delicious taste using only natural ingredients, No Prevervatives or artificial Flavours, Dont waste a Second.']"
Snacks - Roasted Sunflower Seeds,GoodDiet,125 g,Rs 139,"['Here is a seed of thought for all the heart patients.\xa0Sunflower\xa0seeds are a rich source of Vitamin E and are also known as gamma-tocopherol, a powerful antioxidant that helps to fight against body-wide dangerous inflammation from leading to various diseases- one of them being heart stroke. So, reduce the risk of heart strokes with this roasted ready-to-eat\xa0sunflower\xa0seeds.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Crackers - Jeera & Ajwain,GoodDiet,Gluten free,Rs 159,"['Good Diet Crackers are gluten-free and they come in a variety of flavours. These deliciously crunchy and high-quality crackers are naturally sweetened and contain no dairy or added preservatives. You can relish them the way they are, paired with tea/coffee or you could add toppings and pair it with dips of your choice. They are a good source of protein and fibre. It also contains no cholesterol and trans fat.']"
Snacks - Roasted Flaxseed Powder,GoodDiet,150 g,Rs 99,"['We have roasted and ground flaxseed to perfection. This helps release nutrients thereby making it easier for the body to absorb it. Thus the nutritional values of plant-based proteins and omega-3 fatty acids Do not go to waste. Instead, they turn into fuel for your body and pump you up with energy. Get your health in the form of Bb GoodDiet Flaxseed Powder.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Signature Dry Fruit - Apricot,Fresho Signature,Dehydrated,Rs 65,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Signature Berries & Seeds - Dehydrated,Fresho Signature,50 g,Rs 79,"['Fresho! Dehydrated candied fruits are ripened fruit slices that have been dried, leaving behind a dense punch of fruit that is rich in energy. Our range of candied fruits are rich in natural flavour and colour, making it a healthy snack to munch on. They are also a delightful addition to cakes & cookies and can be used as a garnish for desserts.']"
Butter Cashew Cookies,Tasties,75 g,Rs 24,"['Baked to perfection, Tasties cookies are crunchy and tasty. These Butter Cashew Cookies are made with the richness of creamy butter and the goodness of cashews. These delicious cookies are a favourite amongst people of all ages.']"
Nutrition Bar - Dates & Walnut,GoodDiet,40 g,Rs 40,"['Good Diet nutrition bars are guilt-free, wholesome and healthy snacks that contain natural ingredients and are ideal to be carried on-the-go, and can also be given to children as a healthy replacement for chocolate or cookie snacks. Our range of bars will provide you with the nutrients your body requires to become stronger and healthier. The bars contain no preservatives, artificial flavours or colours. It also contains no added sugars, synthetic syrups or other chemicals, soy protein or hydrogenated oil.\xa0Each 40 gm of our nutrition bar provides you with 4g protein, 35mg calcium, 148 mg potacium, 14mcg Vitamin A, making this a super snack for your entire family.']"
Granola - Apple & Cinnamon,GoodDiet,Gluten free,Rs 249,"['Good Diet Granolas are subtle and naturally sweetened with honey and toasted to perfection. They are suitable for every age group in the family. The power-packed ingredients and varied flavours on the granola acts as a good booster to start your day healthy. It is made with the goodness of pecans, almonds and nutritious seeds. It is dairy free, gluten free and naturally sweetened. It does not contain eggs or added preservatives. It is a good source of plant protein and fiber. It has no cholesterol and trans fat.']"
Snacks - Roasted Flaky Flaxseed Mixture,GoodDiet,Tomato 'N' Chilli,Rs 79,"['Bb GoodDiet Flaky Flaxseed Mixture is a unique blend of health & taste served on a platter. Its a blend of roasted sorghum flakes, millet puffs, and lentils mixed with flaxseed and green grams (Moong). Added to it, is the flavour of tomato and chilli mix. Its time to control your weight and blood pressure with the goodness of green grams. You could not have asked for a better balance of a healthy and tasty snack than this roasted mix. No wonder, a good diet is a balanced diet.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Crackers - Herb,GoodDiet,Gluten free,Rs 159,"['Good Diet Crackers are gluten-free and they come in a variety of flavours. These deliciously crunchy and high-quality crackers are naturally sweetened and contain no dairy or added preservatives. You can relish them the way they are, paired with tea/coffee or you could add toppings and pair it with dips of your choice. They are a good source of protein and fibre. It also contains no cholesterol and trans fat.']"
Chef Jam - Jamun,Happy Chef,No Added Sugar,Rs 149,"['Made with the finest quality jamun fruit, this jam has a fresh semi-sweet flavour of jamun. This has no added sugar.']"
Snacks - Roasted Multigrain Minty,GoodDiet,100 g,Rs 69,"['This is a no-fry, must-try snack which contains all the goodness of multi-grains and pulses. There is more to the bite with peanuts and chana in it. And There is even more to the taste with the unique mint masala flavour. With the main nutritional benefits of bajra, moong, and peanuts, you will be all set to control cholesterol level and prevent major heart ailments. Rest assured, snacking with bb GoodDiet Roasted Multigrain Minty will give you a right mix of flavour and nutrition in one go.  Frying food increases your fat and calorie content. Enjoy these completely roasted snacks and say hello to a happier and healthier you.']"
Signature Dry Fruit - Black Grape,Fresho Signature,Dehydrated,Rs 65,"['Fresho Signature Candied Dry Fruits are a delicious snack that comes in 13 delectable variants. These can also be used in preparing yummy cakes, cookies and muffins or used as a topping on desserts like custards and ice creams. You can also add them to your breakfast cereals to make them delightful. Dry Fruits can be used as a major ingredient for making traditional Indian sweets. These are candied with sulfur-less sugar and liquid glucose. Fresho Signature Candied Dry Fruits are a rich source of anti-oxidants and nutrients, no artificial color, flavor or preservative is added to any of the products, thereby making them 100% natural and healthy for consumption.']"
Granola - Hazelnut & Almond,GoodDiet,Gluten free,Rs 249,"['Good Diet Granolas are subtle and naturally sweetened with honey and toasted to perfection. They are suitable for every age group in the family. The power-packed ingredients and varied flavours on the granola acts as a good booster to start your day healthy. It is made with the goodness of pecans, almonds and nutritious seeds. It is dairy-free, gluten-free and naturally sweetened. It does not contain eggs or added preservatives. It is a good source of plant protein and fibre. It has no cholesterol and trans fat.']"
