Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Masala - Brahim Sambar,Eastern,100 g,Rs 29.75,"['EAN Code: 40031640  Manufactured by: Eastern Condiments Pvt Ltd NO 15, Eastern Valley, Adimali. Kerala : 522212  Country of origin: India  Best before 07-10-2020  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com']"
Syrup - Dates,Lion,500 g Bottle,Rs 196,"['Modern Science has proved that dates surpass other fruits in the sheer variety of their constituents. They contain nearly all vitamins and minerals necessary for well being of humans. Modern dietary institutes from all over the world now recommend regular use of dates to maintain good over all body health and their effectiveness in preventing and curing numerous human ailments due to their unique high nutritional value. Keeping all this in view Lion Dates Impex Private Limited manufactured date concentrate(Syrup) as 100% pure natural energy tonic manufactured in their (state of art) stainless steel plant, under strict quality control procedures and under supervision of highly skilled and qualified professionals. In todays hectic and stressful life in which people hardly find time for themselves rather to count their calories or vitamin intake everyday, this wonderful natures gift is a power house of energy for men, women and children irrespective of age or group, easy and convenient to use in so many ways of your choosing. In its most simplest administrative use as health tonic, just add 2 tablespoons (30 mg) of date syrup in a glass of water or luke warm milk, stir it well and enjoy the good natural health buzz. Abundant energy supply for the whole day.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Dates,Lion,500 g Pouch,Rs 220,"['Health benefits of dates are uncountable, as this fruit is affluent in natural fibres. These natural products also contain oil, calcium, sulphur, iron, potassium, phosphorous, manganese, copper and magnesium which are advantageous for health. Dates are even rich in several vitamins and minerals. It is said that one date is minimum requirement of a balanced and healthy diet. It helps in fighting constipation, intestinal disorders, weight gain, heart problems. Health benefits of dates have made them the best nourishment for muscles development. People consume dates in several ways, like mixing the paste of the dates with milk, yoghurt or with bread or butter to make the food tasty and healthy. This paste is beneficial for both adults and children, especially during the time of recovery. According to the modern medicine survey, it is known that dates are useful in preventing abdominal cancer. It is also seen that many Muslims break their fast by eating dates and water according to their traditions. Breaking fast with eating dates helps us to avoid overeating of the food after the fast. When the body absorbs the nutritional value of the dates, the feeling of hunger gets pacified.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Mantra Organic Flour - Ragi,24 Mantra,500 g Pouch,Rs 60,"[""Ragi flour by 24 Mantra Organic is fresh, untreated and healthy. It is a most wanted of calorie conscious people as it is super low on calories. It is a high-quality source of calcium and iron. It is used in making cookies, porridge unleavened biscuits, bread and even some malted beverages. It is typically used to make chapatti's or rotiâ€™s to be eaten beside with vegetables. 24 Matraâ€™s Ragi flour is natural, thus totally fresh and free of chemicals, foul aroma and powder. It is used to prepare dosas and pancakes. It has extensive usage as a staple starch all over the world. It is often suggested by the doctors to incorporate ragi flour items in an infantâ€™s diet mainly because of it rich calcium substance. Being gluten free, it is an excellent option for wheat allergy suffers. It is as well rich in antioxidants.""]"
Shahi Garam Masala,Keya,50 g,Rs 37,"['Keya Shahi Garam Masala is an exotic blend made from the choicest of ingredients, that are hand-picked in the right proportion, gently blended and coarse ground to unlock taste and aroma only while cooking.\nPrepared by expert chefs, the magic of aroma-locked Shahi Garam Masala comes alive with great taste and flavour.']"
Organic  Organic - Jaggery Powder,Turn Organic ,500 g Pouch,Rs 85,"['Turn Organic brought to you its Premium, fresh and healthy Organic Jaggery Powder with no added pesticides and fertilizers. It is a concentrated product of  cane juice without separation of the molasses and crystals, and can vary from golden brown to dark brown in color.']"
Royal Misri - Diamond Sugar,bb Royal,100 g,Rs 14,"['Misri tables are known for its sweet taste and unique features. The product is natural, pure and chemical free with no impurities. It is considered to as healing sugar and contains natural goodness of vitamins and minerals present in sugarcane extract which hygienically packed.']"
Masala - Pav Bhaji,Mdh,50 g Carton,Rs 35,"['Mdh Pav Bhaji Masala Is Completed With A Well Spice Mix For Vegetables. The Pav Bhaji Masala Is A Mix Of Spices Such As Coriander Seeds, Chilli, Dry Mango Powder, Pepper Etc. That Makes The Flavor Of The Bhaji All The More Exciting. By Adding This Mix In Your Mdh Pavbhaji, You Will Get The Real Flavor Of Mumbai Pavbhaji.']"
Gate Brown Rice Weight Watcher,India Gate,1 kg Jar,Rs 130,"['India Gate brown Rice provides slow energy release keeping you fuller for longer , LOWGI foods also control your blood Sugar levels and help you maintain healty heart.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
Royal Organic Cold Pressed Sunflower Cooking Oil,BB Royal Organic,1 L,Rs 239,"['BB Royal Organic Sunflower Oil is extracted by pressing certified organic sunflower seeds in expeller under the low-temperature condition known as cold pressing/expeller pressing and filtered through four-stage filtration without using any refining agent, resulting in healthy and nutritious oil with a mild & pleasant flavour. This has appreciable quantities of Vitamin E, low in saturated fats, free from cholesterol and trans fat. It is suitable for high-temperature cooking methods such as stir-frying & deep-frying. Organic Sunflower oil is high in PUFA that lowers the level of bad cholesterol (LDL) in our body.']"
Powder - Kashmiri Chilli,Mdh,100 g Carton,Rs 60,"['MDH Powder - Kashmiri chilli imparts a rich flavor and color to dishes, mainly tandoori and other marinades. It has a great red color and a little sweet flavor. When used in curry, it imparts bright red color making food more good-looking and pleasant.']"
Royal Til - White,bb Royal,200 g,Rs 68,"['Till are regular tiny seeds come in shades of red, brown and black, but the most general colour is a pale greyish-ivory.\xa0Sesame seeds contain a nutty, sweet aroma with a milk-like, buttery flavour.']"
Oil - Gold Lite,Sundrop,1 L Pouch,Rs 140,"['• Sundrop Goldlite was launched in 2009 under the fast growing category of blended oils. • Its a scientific blend of Refined Sunflower Oil (60%) and Refined Corn Oil (40% ), Sundrop Goldlite is low in saturated fats which makes it less sticky and light.\n• It contains Essential Fatty Acids which cannot be synthesized by our body and antioxidants which are known to boost our immune system, which makes it a preferred choice amongst health conscious consumers.']"
Sambar Masala,Keya,50 g,Rs 31,"['Keya Sambar Masala is an exotic blend made from the choicest of ingredients, that are hand-picked in the right proportion, gently blended and coarse ground to unlock taste and aroma only while cooking.\nPrepared by expert chefs, the magic of aroma-locked Keya Sambar Masala comes alive with great taste and flavour.']"
Charminar Brown Rice,Kohinoor,1 kg,Rs 105,"['Kohinoor Charminar Brown Rice is deliciously nutritious and flavorful. A dish of steamy and fluffy brown rice, with a delectably mild & nutty flavor, is all you need to add a healthy touch to your everyday diet. Made of whole grain, it helps you lead an active life. No wonder, it is the healthy choice, for healthy families.']"
Masala - Lemon Rice Powder,MTR,50 g,Rs 13.40,"['Lemon Rice is one of the most common south Indian dishes. MTR introduced Lemon Rice Powder which tastes great with Rice, MTR Vermicelli & Poha. It adds more spice and flavour to your lemon rice. So impress your family and friends with delicious lemon rice made using MTR Lemon Rice Powder.']"
Chunky Chat,Mdh,100 g Carton,Rs 62,"['MDH Chunky Chat Masala is spice mix for salads. Chat Masala is a necessary seasoning in Indian cuisine. This alluring tart, spicy, peppery and salty mix of spices is used to improve the flavor of all from fruits to flavorful snacks. It is a blend of salt, black salt, cumin, dry mango powder, pomegranate seeds, coriander, black pepper, nutmeg, mint leaves and extra spices.']"
Mantra Organic Seeds - Flax,24 Mantra,200 g Pouch,Rs 58.50,"['24 Mantra is all about pesticide free products that have been organically farmed. This brand believes in bringing the best products to your table – and ensuring that you get a 100% natural range of fare which has been sourced and processed in the most high quality manner. The organic Flax Seeds from 24 Mantra, is yet another qualitative product.']"
horse Appam - Idiyappam Pathiri,Double horse,500 g Pouch,Rs 55,"['Double Horse Appam Idiyappam Pathiri: Method of Preparation: Idiyappam, Boil water with salt To Double Horse Rice Powder pour the required boiling water and mix thoroughly with continuous stirring, Knead well until the dough becomes soft. Extrude the prepared dough through sevanazhi into an Idiyappam steamer and cook till done, Ingredients: Rice Powder  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
 Tilnad Sesame Oil,Klf ,200 ml,Rs 63,"['Tilnad is 100% pure edible grade Gingelly or Sesame Oil, Ideal for cooking and Body massage. Nirmal extends superior quality of oil production to sesame oil, extracted from the finest crop of India. KLF Nirmal produces sesame oil, which is extracted from premium seeds procured from farmers across the country. Sesame oil is packed using high-end packaging technology in a leak-proof and tamper-proof container and is available in convenient packs.']"
Hing,Mdh,10 g Carton,Rs 64,"['Asafoetida Is Used For Breathing Problems Including Ongoing (Chronic) Bronchitis, H1N1 ""Swine"" Flu, And Asthma. It Is Also Used For Digestion Problems Including Intestinal Gas, Upset Stomach, Irritable Bowel Syndrome (Ibs), And Irritable Colon. Other Uses Include Treatment Of â€œWhooping Coughâ€\x9d (Pertussis), Croup, And Hoarse Throat.']"
Soya - Granules,Nutrela,200 g Carton,Rs 45,['Soya is a high protein substance that is extracted from an Asian bean bearing plant. It is usually used to replace meat and animal protein for vegetarians. Nutrela is one of the pioneers in the manufacture of Soya Granules that can be used for a variety of dishes that can give you a protein kick which usually comes with meat.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']
Masala - Vangibath Powder,MTR,200 g Pouch,Rs 80,['Vangi bath is famous in south India like tawa pulao in Mumbai. Brinjals (egg plant) is cooked to smooth and then seasoned with spice powder called as vangi bath powder. This rice is quick and simple to make as easy as even bachelors can prepare it. It barely takes 10 to 15 mins if you have the white rice cooked already.']
Pure Jaggery - Round,Papas Pure,1 kg,Rs 90.25,"['Jaggery is golden brown coloured, soft textured, salty sweet tasting, unrefined cane sugar made from boiling down sugarcane juice. It is considered to be one of the most nutritious forms of sugar. It has good amounts of minerals such as iron, magnesium, potassium, sodium, selenium and manganese.']"
Pav Bhaji Masala,Everest,100 g Carton,Rs 66,"['• Pav bhaji masala is the blend that took Mumbai by storm. Pav means a bun shaped home made bread. Bhaji means mashed vegetables.\n• From its humble origins in the by-lanes of Mumbai, it has become a must on menus in 5-STAR restaurants and celebrity weddings. Dished out in the far-flung corners of the country, it has acquired the status of a foremost vegetarian recipe.\n• Equally popular as a snack or a meal, this easy-to-cook dish enjoys a special place in the hearts of house wives.']"
Classic Choice Himalayan Pink Rock Salt Powder,A.D.J Classic Choice,500 g Pouch,Rs 86,['We A.D.J CLASSIC CHOICE give best natural Himalayan Rock Salt Powder. It has trace minerals for very essential for our body and also to enhances our immunity for our body. We also see to it the natural content is intact and packed in sealed container.']
Powder - Pepper,Catch,50 g Tin,Rs 88,"['EAN Code: 8901192000101  Manufactured by: DS SPICECO PVT LTD, B - 6, 17, 18, 19 SECTOR - 3 NOIDA 201301 UP  Country of origin: India  Best before 04-10-2020  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Supermarket Grocery Supplies Pvt Ltd. No7, Service Road, Domlur 100 Feet Road, Indiranagar, Bangalore 560071. | Email: customerservice@bigbasket.com']"
Royal Nutmeg/Jayaphal,bb Royal,20 g,Rs 36,"['Nutmeg has a hot, spicy fragrance and taste and can be used in sweet and savory cooking. The tough brown seed from the nutmeg tree has a hot, spicy sweet taste. Nutmeg has been used as a remedy for various ailments or to improve health in general.']"
Royal Raisins/Kishmish - Black,bb Royal,With Seeds,Rs 59,"['The versatile black raisin is as simple to use as natural raisins. Tasty, Sweet, and delicious, raisins are a great snack just as they are or can add flavour to almost any favourite recipe. The natural sugars of raisins are a good supply of energy and come packaged together with fibre and other nutrients.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Royal Chironji,bb Royal,100 g,Rs 195,"['Chirongi nuts are little, round musky-flavoured nut traditionally utilized in the region around Hyderabad in India. They are the essential parts of a fruit whose shell dries to bustle rigidity. The fruit is fractured open and the nuts are taken out. They are slightly flat and round in shape and are the size of lentils.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Masala - Magic Chat,Catch,100 g Tin,Rs 62,"['The flavours found in Indian street food can tickle all kinds of palates and taste buds thanks to the appetising ingredients and aromatic twists used. Chaat Masala is a staple in this kind of food. Long known for its table versions of spices, salt and pepper, as well as masalas or spice mixes, Catch is a brand that also produces Chaat Masala.']"
Mantra Organic Mustard - Small,24 Mantra,100 g Pouch,Rs 28,"['Mustard is used as a spice. These can be of special colors ranging from yellow, white, brown and black. It is rich source of vitamins and minerals.']"
horse Puttupodi - White,Double horse,500 g Pouch,Rs 60,"['Double Horse White Puttu Podi is made by using different variety rice in a balanced combination, which retains an ideal color, aroma, flavor and taste. Double Horse puttu podi is nutritious, rich in B complex, vitamins and iron. It is outstanding breakfast item.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Oil - Coconut,Safal,500 ml Pouch,Rs 112.70,"['EAN Code: 100287054  Manufacturer Name & Address: \nV.V.V&SONS EDIBLE OILS LIMITED, 443, BAZAAR, VIRUDHUNAGAR-626001. V.V.V&SONS EDIBLE OILS LIMITED, 443, BAZAAR, VIRUDHUNAGAR-626001.  Country of origin: India  Best before 06-07-2020 For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com']"
Gold Filtered Oil - Groundnut,Mr. Gold,1 L Pouch,Rs 180,['Mr. Gold Refined Groundnut Oil contains the wholesome nutrition of groundnuts. It has a unique property to enhance the flavor of the food. The superior quality of the raw materials and state-of-the-art refining processes ensure that Mr. Gold Refined Groundnut Oil is of the finest quality.']
Royal Organic Organic Cold Pressed Sunflower Cooking Oil,BB Royal Organic,1 L Spout Pack,Rs 219,"['BB Royal Organic Sunflower Oil is extracted by pressing certified organic sunflower seeds in expeller under the low-temperature condition known as cold pressing/ expeller pressing and filtered through four-stage filtration without using any refining agent, resulting in healthy and nutritious oil with mild & pleasant flavour. This has appreciable quantities of Vitamin E, low in saturated fats, free from cholesterol and transfat. It is suitable for high-temperature cooking methods such as stir-frying and deep frying. Organic Sunflower oil is high in PUFA that lowers the level of bad cholesterol (LDL) in our body.']"
Podi - Puttu,Eastern,500 g Pouch,Rs 50.40,"['Eastern Puttu podi can be used to create soft, tasty Puttu with a pleasantly delicious smell. Care for yourself and your family to a tasty breakfast with immediate Puttu Podi.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
horse Samba Wheat Broken - Fine,Double horse,500 g Pouch,Rs 96.30,['Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']
Dates Dates - Uae,Falcon Dates,Seedless,Rs 190,"['Selected Natural Seedless Dates with improved shelf life.This variety of date is soft, chewy and sweet making it an ideal snack for your little ones. Add them to your cakes or bake them into your breads. Dates are sure to turn your recipes into delectable delights. The benefits of dates are manifold relief from constipation, and many other conditions.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Royal Organic Organic Cold Pressed Mustard Cooking Oil,BB Royal Organic,1 L Spout Pack,Rs 209,"['BB Royal Organic Mustard oil is extracted by pressing certified organic mustard seeds in expeller under the low-temperature condition known as cold pressing/ expeller pressing and filtered through four-stage filtration resulting in healthy and nutritious oil with distinctive pungent taste which imparts its goodness to the food when we cook in it. Mustard oil still remains the best oil for cooking with its high smoking point, and always will be with its balanced nutrition profile and if it’s Organic, it’s an added advantage. It provides essential fatty acids and polyunsaturated fatty acids (MUFA), which help to regulate blood cholesterol.']"
Dates - Deseeded,Lion,500 g Cup,Rs 160,"['Lion Deseeded Dates are rich in ingredients like fibre, calcium, sulphur, amino acids, manganese, iron, magnesium, and other things are also there like copper, phosphorous and potassium. There are other vital vitamins present are A1, B1, B2, B3 and B5. These are very useful for recovering from numerous health disorders like aids in correct digestion, keeps the nervous system, improving night blindness, strengthen the tooth enamel, getting better constipation problems and it can also be said as energy booster.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Oil - Heart,Sundrop,1 L Bottle,Rs 215,"['• Sundrop Heart was launched in 2003, under the fast growing Heart Care Category in Refined oils and has been a preferred brand since then. • Sundrop Heart is a scientific blend of physically refined rice bran oil (80%) and refined sunflower oil (20%). • It is rich in a bio-active component Oryzanol that helps reducing cholesterol levels.']"
Smart - Enriched With Vitamin A,Oleev,D,Rs 135,"['Oleev Smart is a multi-source healthy oil with a special Vitafit formula, comprising of Vitamins A, D, E & K along with Oryzanol & Omega Fatty Acids. It is the smartest choice for a healthy lifestyle. The antioxidants properties of Vitamins A and E, in Oleev Smart, keep tissues in a healthy state and prevent cellular damage. While Vitamin D helps in bone and muscle strength, and Vitamin K aids in the body’s healing process.\xa0It additionally contains Oryzanol, which lowers bad cholesterol and improves blood circulation, and Omega 3, Omega 6 and Omega 9 fatty acids that promote a healthy mind and body.\xa0Oleev Smart’s Sci-Fri Technology and high smoke point property make it suitable and stable for frying. Oleev Smart takes care of your overall health. It is a light cooking oil with up to 20% less oil absorption as its enriched with Low Absorption Technology. Oil-O-Meter in Oleev Smart, helps you track usage of oil in your food; hence you need not worry how much oil you are consuming.']"
Nature Organic Moong - Yellow,Pro Nature,500 g Pouch,Rs 128,"['Pro Nature Organic Moong - Yellow, the light colored yellow dal which is skinned, tear, flat and also fast and easy to cook.']"
horse Idiyappam - White,Double horse,100 g Pouch,Rs 50,"['Double Horse Idiyappam Flour is prepared from high quality, specially processed rice. This traditional South Indian dish prepared from Idiyappam flour can serve as a tasty and delicious breakfast.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Nature Organic - Cardamom,Pro Nature,10 g Pouch,Rs 95,['The small green pods of this Green Cardamom Whole by Pro Nature are organically cultivated for purity and come filled with brightness and health.']
horse Broken Rice - Matta,Double horse,500 g Pouch,Rs 60,['Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']
Basmati Rice - Mother's Choice,Bemisal,1 kg Pouch,Rs 176,"['Bemisal rice grains are longer and characteristically free flowing rather than being sticky when cooked. This exceptional quality Basmati rice is marketed, sold and packaged solely for Indian market. Sold in 1, 5 and 25 kg packs, it comes in two variants - Bemisal Basmati Rice and Sella Golden.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/']"
BHOG Govind Bhog Rice - Premium,BONGO BHOG,Aromatic,Rs 142.50,"['Govind Bhog rice is short grained aromatic rice and has the most economical and versatile cooking nature. A lot of delicious dishes that includes Khichdi, Pulao, Kheer, Ghee Rice, Biryani can be prepared with the aromatic Gobindobhog rice. Prepare delicacies like lemon rice, jeera rice, onion rice and payesh. It is best quality rice from Bengal.']"
Masala - Chana,Mdh,100 g Carton,Rs 62,"['MDH Chana Masala is the best ingredient to cook peppery, flavorsome and tasty chana masala. If you desire chana masala to be spicier add extra spices along with MDH Chana Masala. This is an easy recipe for the channa masala powder which is simple to make and tastes remarkable.']"
Powder - Amchoor,Mdh,100 g Carton,Rs 80,['MDH has been in the taste making business for generations now. It brings together traditional and authentic Indian spices and packages them in powdered form or as spice mixes to ensure that your kitchen always has a delicious scent of home cooked food wafting out of it. The Amchoor Powder by MDH is one of its high quality products.']
Mantra Organic Atta - Sattu,24 Mantra,500 g Pouch,Rs 95,['Sattu Atta is a powerful mix of various pulses and cereals ground to nutritional perfection to be used in a variety of dishes. 24 Hour Mantras organic concoction is one that chooses the best grains grown organically in fields that do not use pesticides or other substances. This organic sattu atta is then packaged with a procedure filled with high quality processes and inspection.']
Masala - Chicken,Mdh,50 g Carton,Rs 36,"['Mdh Chicken Masala Is A Spice Blend For Chicken. Made With Coriander, Chilli, Cumin, Fenugreek Leaves, Turmeric And Other Ingredients.']"
Powder - Jeera,Mdh,100 g Pouch,Rs 67,"['Jeera Powder Has An Aromatic, And Is A Key Element In Many Indian Dishes. Jeera Powder Is Normally Added In Indian Food Like Vegetables, Lentils, Raitas, Pulaos Etc. The Powder Gives A Nice Taste And Flavor To The Food.']"
Royal Organic Cold Pressed Groundnut Cooking Oil,BB Royal Organic,1 L,Rs 299,"['BB Royal Organic Groundnut Oil is extracted by pressing certified organic groundnuts seeds in expeller under low- temperature condition known as cold pressing/expeller pressing and filtered through four-stage filtration without using any refining agent, resulting in healthy and nutritious oil. With a pleasant nutty aroma and sweet flavoured taste, groundnut oil is low in saturated fats, free from cholesterol and trans fat. It contains essential fatty acid (linoleic acid - omega-6), making it one of the healthiest cooking oil. It is one of the cooking oil with a high smoking point of 450° F making this oil suitable for high-temperature cooking methods such as stir-frying & deep-frying. Groundnut oil is high in MUFA that lowers the level of bad cholesterol (LDL) in our body without lowering the level of good cholesterol (HDL).']"
Harvest Coriander Seeds,Safe Harvest,200 g,Rs 60.03,"['Safe harvest coriander is procured from a small and marginal landholder farmers collective in Virudhunagar (Tamil Nadu). Coriander is also a quality product lining many grocery stores and kitchen shelves. It is available in two forms Coriander seeds, Powder. Coriander helps contain skin diseases and aids digestion. It has antibacterial.']"
Masala - Tomato Rice Powder,MTR,50 g,Rs 13.40,"['MTR introduced Tomato Rice Powder which tastes great with Rice, MTR Vermicelli & Poha. It is specially made to add spice and flavour to the dishes. So impress your family and friends with delicious tomato rice made using MTR Tomato Rice Powder.']"
Mantra Organic Flour - Rice,24 Mantra,500 g Pouch,Rs 40,"['24 Mantra Organics rice flour is obtained from thinly ground rice. It is minced from raw white rice and is used in making various tasty dishes. Rice flour acts as a healthy thickening agent in few refrigerated recipes, it gives the dishes smooth consistency. Rice flour is gluten free and a fine substitute for wheat flour. It is used to make sweets and rice noodles and also has an extensive use in baby food products.']"
Powder - Deggi Mirch,Mdh,100 g Carton,Rs 60,"['MDH deggi mirch is made from the finest chilies. It not only imparts a spicy hot flavor to cooked dishes, but also lends a wonderful rich red color. This spice is also replete with nutrients which are good for your health. Coming from the house of MDH, which is known for its vast offering of spices, this masala is a must for Indian kitchens.']"
Royal Anardana,bb Royal,50 g Pouch,Rs 29,"['Anardana is the dried seeds of varieties of pomegranate too sour to consume as fresh fruit; they contain a tasty, fruity taste. Bits of pomegranate pulp stays on the seeds as they dry, so they are a bit sticky and provide as a souring agent in Indian cuisine.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Royal Marathi Moggu,bb Royal,50 g,Rs 72,['Marathi Moggu is a spice utilized in some of Karnataka and Andhra cherished dishes. It is brownish in color and appears somewhat like a larger version of a clove. Marathi Moggu is almost always fried in oil before using to release its full taste. Its taste is most similar to that of a combination of mustard and black pepper. It has a sharp piquant flavor and also adds pungency. It contains peculiar aroma and saltiness to comestibles.']
Nature Organic - Sesame,Pro Nature,200 g Pouch,Rs 102,"['Sesame or white til is an important ingredient in South Asian cooking. With Pro Nature, you can get yourself organic sesame for the fresh taste of nature. Pro Nature is behind various products that are completely natural and organic.']"
Powder - Coriander,Sakthi,100 g Pouch,Rs 29.10,['Sakthi Coriander powder is obtained from the Coriander kernel of the coriander plant. It has a pleasing taste and whiff. One can crush coriander seeds coarsely or finely as per recipe necessity.']
Ragi - Huri Hittu,Indira's,400 g Pouch,Rs 72,"['Ragi Huri Hittu, Is One Of The Delicious Products Are Very Rich In Calcium, Fibre And Iron.These Ragi Items Are Prepared Under Natural Procedures Without Using Additives And Preservatives.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']"
Masala - Biryani,Eastern,100 g Pouch,Rs 54.40,['Eastern Masala - Briyani is a fragrant mix of spices. It prepared up of quality of ingredients. It can be used to prepare exotic briyani.']
Gold Coconut Oil,Mr. Gold,1 L,Rs 260.30,['Product Is Made Of 100% Coconut Oil']
Panch Foran,JK,100 g,Rs 37,"['Panch Foran is a whole spice blend used in Bangladesh and Eastern India. The name literally means five spices in Maithili (Paanch Phorana). All of the spices in Panch Foran are seeds. Typically, Panch Foran is a blend of fenugreek seed, nigella seed, cumin seed, celery and fennel seed in equal parts.']"
Royal Organic Cold Pressed Mustard Cooking Oil,BB Royal Organic,1 L,Rs 249,"['BB Royal Organic Mustard oil is extracted by pressing certified organic mustard seeds in expeller under low- temperature condition known as cold pressing/expeller pressing and filtered through four-stage filtration resulting in healthy and nutritious oil with distinctive pungent taste which imparts its goodness to the food when we cook in it.\xa0Mustard oil still remains the best oil for cooking with its high smoking point, and always will be with its balanced nutrition profile and if it’s organic - it’s an added advantage. It provides essential fatty acids and polyunsaturated fatty acids (MUFA), which help to regulate blood cholesterol.']"
Mantra Naturals Dal - Roasted Bengal Gram,24 Mantra,500 g Pouch,Rs 95,['24 Mantra Naturals Dal Roasted Bengal Gram is a sweet and nutty flavoured Chana Dal has a very low Glycemic index. These crisp lentils can be made into chutneys or eaten as a snack. They are rich in proteins : a source of dietary fiber : vitamins and trace minerals.']
horse Tamarind - Indian,Double horse,200 g Pouch,Rs 66,"['As Most Ancient Foods Do, Tamarind Has A Long History Of Medicinal Uses. Many Involve Easing Stomach Discomfort, Aiding Digestion, And Use As A Laxative. Tamarind Preparations Are Used For Fevers, Sore Throat, Rheumatism, Inflammation, And Sunstroke']"
Nature Organic Cinnamon Bark,Pro Nature,50 g Pouch,Rs 51,"['Pro Nature Organic Cinnamon Barks are recognized to include higher level of calcium, iron, magnesium and chromium as well as cancer fighting anti-oxidants. No genetically modified crops or no food additives and ingredients are used. They have a sweet, rather penetrating flavor. Usually cinnamon are used as a table flavor and mixed with chillies, turmeric, cloves and other spices in the preparation of curry powder. These are purely cultivated for purity and come filled with freshness and fitness.']"
Masala - Chicken Kabab / Chicken 65,Aachi,50 g Pouch,Rs 28,['Entertaining guests at home and planning to serve them home-made kababs? Aachi Chicken Kabab Masala will be one of the key ingredients when you marinate the chicken with other spices. This fine kabab masala will make the chicken flavourful and enhance the smoky slightly burnt flavour which is the definitive characteristic of such Indian delicacies.']
Masala - Garam Masala,MTR,100 g Pouch,Rs 80,"['MTR Garam Masala is completed with the greatest superiority spices and is pounded (not grinded) to hold the best flavor, taste and smell. It is completed from unusual Indian spices which add spice to your dish. It is a mix of ground spices with alluring fragrant which always valuable to bring superior taste as well as fresh stink to our cuisines.']"
Royal Organic Cold Pressed Sesame Cooking Oil,BB Royal Organic,1 L,Rs 399,"['BB Royal Organic Sesame Oil is also known as Til oil or Gingelly oil. It is extracted from certified organic sesame seeds by pressing in expeller under low- temperature condition known as cold pressing/expeller pressing and filtered through four-stage filtration without using any refining agent, resulting in healthy and nutritious oil with a mild & pleasant flavour.\xa0Sesame oil is also known as a queen of oils with its healing anti-fungal, antiviral, healing and medicinal properties. It is a concentrated source of energy, is very digestible, provides essential fatty acids and is a good source of Vitamin E and polyunsaturated fatty acids (MUFA), which help to regulate blood cholesterol.']"
Masala - Garam,Catch,100 g Carton,Rs 65.12,"['Catch Garam Masala is a blend of ground spices used in Indian commonly mixing cinnamon, curries, roasted cumin, cloves, nutmeg and (sometimes) dried red chilli peppers. Those elements are finest ingredients. It gives aroma and taste.']"
horse Wheat - Samba Broken,Double horse,500 g Pouch,Rs 94.50,['Double Horse Wheat - Samba Broken is quite filling as it is high in fiber but low in calories and assists reduce cholesterol and frequently counted on for weight-loss.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/']
Hing,Eastern,50 g,Rs 51,"['Asafoetida, Oil Of Anise, Honey']"
Powder - Turmeric,Sakthi,100 g Pouch,Rs 27,"['Sakthi Turmeric Powder is one of the key ingredients in Indian food items. Only the best turmeric is procured to prepare this spice, so that the masala does not lose its natural quality. The vibrant yellow color and the flavor of the turmeric prove its good quality.']"
